Location	Bout	Filename	Date	Time	Manualcount	datetime	timemin	Playback	daysbait	Temp	Humidity	Lux	UVI	Rain	Wind
Josep	am	Josep_Fufun_1_3110664	11.03.2023	08:18	1	2023/03/11:08:18:04	498	yes	3	26.4	99	32947.1	2	0	11.1
Josep	am	Josep_Fufun_1_3110667	11.03.2023	08:21	1	2023/03/11:08:21:16	501	yes	3	26.5	99	44565.5	3	0	5.5
Josep	am	Josep_Fufun_1_3110670	11.03.2023	08:26	1	2023/03/11:08:26:49	507	yes	3	26.7	99	25067.6	1	0	11.1
Josep	am	Josep_Fufun_1_3110673	11.03.2023	08:30	1	2023/03/11:08:30:02	510	yes	3	26.6	99	51240	3	0	9.3
Josep	am	Josep_NoFufun_3110676	11.03.2023	09:56	0	2023/03/11:09:56:34	597	yes	3	28.5	91	92904	7	0	7.2
Josep	am	Josep_NoFufun_3110679	11.03.2023	10:36	0	2023/03/11:10:36:30	637	yes	3	28.4	91	85109.5	6	0	7.2
Josep	am	Josep_NoFufun_3110682	11.03.2023	10:42	0	2023/03/11:10:42:53	643	yes	3	28.6	84	118549.4	9	0	11.1
Josep	am	Josep_NoFufun_3110685	11.03.2023	10:47	0	2023/03/11:10:47:03	647	yes	3	29.3	84	110975.3	8	0	9.3
Josep	am	Josep_NoFufun_3110688	11.03.2023	10:50	0	2023/03/11:10:50:33	651	yes	3	29.7	85	118016	9	0	7.2
Josep	am	Josep_NoFufun_3110691	11.03.2023	10:55	0	2023/03/11:10:55:14	655	yes	3	29.9	85	127614.8	9	0	13
Josep	am	Josep_NoFufun_3110694	11.03.2023	10:58	0	2023/03/11:10:58:43	659	yes	3	29.9	85	127614.8	9	0	13
Josep	am	Josep_NoFufun_3110697	11.03.2023	11:04	0	2023/03/11:11:04:39	665	yes	3	30.3	81	117869	9	0	7.2
Josep	am	Josep_NoFufun_3110700	11.03.2023	11:09	0	2023/03/11:11:09:54	670	yes	3	30.4	82	125406.4	9	0	14.8
Josep	am	Josep_NoFufun_3110703	11.03.2023	11:15	0	2023/03/11:11:15:04	675	yes	3	28.7	87	124029.2	9	0	14.8
Josep	am	Josep_NoFufun_3110706	11.03.2023	11:18	0	2023/03/11:11:18:22	678	yes	3	28.7	87	124029.2	9	0	14.8
Josep	am	Josep_NoFufun_3110709	11.03.2023	11:26	0	2023/03/11:11:26:53	687	yes	3	29.8	82	126464.3	9	0	13
Josep	am	Josep_NoFufun_3110712	11.03.2023	11:31	0	2023/03/11:11:31:17	691	yes	3	29.4	81	128780.4	9	0	9.3
Josep	am	Josep_NoFufun_3110715	11.03.2023	11:40	0	2023/03/11:11:40:28	700	yes	3	29.6	84	130992.6	10	0	11.1
Josep	am	Josep_NoFufun_3110718	11.03.2023	11:44	0	2023/03/11:11:44:28	704	yes	3	29.6	84	130992.6	10	0	11.1
Josep	am	Josep_NoFufun_3110721	11.03.2023	11:47	0	2023/03/11:11:47:55	708	yes	3	29.3	89	135531	10	0	11.1
Josep	am	Josep_NoFufun_3110724	11.03.2023	11:51	0	2023/03/11:11:51:45	712	yes	3	29.5	88	142355.1	10	0	9.3
Josep	am	Josep_NoFufun_3110727	11.03.2023	11:55	0	2023/03/11:11:55:02	715	yes	3	30.3	84	133743.3	10	0	9.3
Josep	am	Josep_NoFufun_3110730	11.03.2023	11:58	0	2023/03/11:11:58:20	718	yes	3	30.3	84	133743.3	10	0	9.3
Josep	pm	Josep_NoFufun_3110733	11.03.2023	12:04	0	2023/03/11:12:04:31	725	yes	3	31.3	80	131431	10	0	7.2
Josep	pm	Josep_NoFufun_3110736	11.03.2023	12:08	0	2023/03/11:12:08:10	728	yes	3	31.4	79	136661.2	10	0	9.3
Josep	pm	Josep_NoFufun_3110739	11.03.2023	12:17	0	2023/03/11:12:17:40	738	yes	3	30.9	80	133634.3	10	0	7.2
Josep	pm	Josep_NoFufun_3110742	11.03.2023	12:20	0	2023/03/11:12:20:59	741	yes	3	31.2	80	131206.7	10	0	7.2
Josep	pm	Josep_NoFufun_3110745	11.03.2023	12:27	0	2023/03/11:12:27:06	747	yes	3	31.2	79	141583.4	10	0	7.2
Josep	pm	Josep_NoFufun_3110748	11.03.2023	12:30	0	2023/03/11:12:30:53	751	yes	3	32.2	75	137119.8	10	0	3.5
Josep	pm	Josep_NoFufun_3110751	11.03.2023	12:35	0	2023/03/11:12:35:37	756	yes	3	33	75	134712.5	10	0	9.3
Josep	pm	Josep_NoFufun_3110754	11.03.2023	12:40	0	2023/03/11:12:40:11	760	yes	3	32.5	77	140873.9	10	0	13
Josep	pm	Josep_NoFufun_3110757	11.03.2023	12:44	0	2023/03/11:12:44:31	765	yes	3	32.5	77	140873.9	10	0	13
Josep	pm	Josep_NoFufun_3110760	11.03.2023	12:48	0	2023/03/11:12:48:48	769	yes	3	31.9	77	145873.5	11	0	13
Josep	pm	Josep_NoFufun_3110763	11.03.2023	12:53	0	2023/03/11:12:53:11	773	yes	3	31.5	76	144590	11	0	9.3
Josep	pm	Josep_NoFufun_3110766	11.03.2023	13:05	0	2023/03/11:13:05:30	785	yes	3	31.2	81	141493.5	10	0	13
Josep	pm	Josep_NoFufun_3110769	11.03.2023	13:09	0	2023/03/11:13:09:13	789	yes	3	31.2	81	141493.5	10	0	13
Josep	pm	Josep_NoFufun_3110772	11.03.2023	13:18	0	2023/03/11:13:18:28	798	yes	3	31.7	80	145411.1	11	0	7.2
Josep	pm	Josep_NoFufun_3110775	11.03.2023	13:24	0	2023/03/11:13:24:02	804	yes	3	31.3	82	144668.6	11	0	9.3
Josep	pm	Josep_NoFufun_3110778	11.03.2023	13:28	0	2023/03/11:13:28:17	808	yes	3	31	82	148206.1	11	0	11.1
Josep	pm	Josep_NoFufun_3110781	11.03.2023	13:34	0	2023/03/11:13:34:01	814	yes	3	30.8	83	133216.2	10	0	13
Josep	pm	Josep_NoFufun_3110784	11.03.2023	13:39	0	2023/03/11:13:39:10	819	yes	3	31	81	147680.3	11	0	13
Josep	pm	Josep_NoFufun_3110787	11.03.2023	13:42	0	2023/03/11:13:42:47	823	yes	3	31.4	79	137767.2	10	0	11.1
Josep	pm	Josep_NoFufun_3110790	11.03.2023	13:50	0	2023/03/11:13:50:19	830	yes	3	31.4	77	37409.4	2	0	9.3
Josep	pm	Josep_NoFufun_3110793	11.03.2023	13:56	0	2023/03/11:13:56:59	837	yes	3	30.8	78	139999.7	10	0	11.1
Josep	pm	Josep_NoFufun_3110796	11.03.2023	14:00	0	2023/03/11:14:00:50	841	yes	3	30.8	79	147919.7	11	0	9.3
Josep	pm	Josep_NoFufun_3110799	11.03.2023	14:05	0	2023/03/11:14:05:09	845	yes	3	31.3	77	138375.4	10	0	9.3
Josep	pm	Josep_NoFufun_3110802	11.03.2023	14:08	0	2023/03/11:14:08:45	849	yes	3	31.3	77	138375.4	10	0	9.3
Josep	pm	Josep_NoFufun_3110805	11.03.2023	14:12	0	2023/03/11:14:12:02	852	yes	3	31.6	75	140103.6	10	0	7.2
Josep	pm	Josep_NoFufun_3110808	11.03.2023	14:16	0	2023/03/11:14:16:34	857	yes	3	31.9	76	136113.8	10	0	13
Josep	pm	Josep_NoFufun_3110811	11.03.2023	14:20	0	2023/03/11:14:20:11	860	yes	3	32.2	73	107934.5	8	0	9.3
Josep	pm	Josep_NoFufun_3110814	11.03.2023	14:23	0	2023/03/11:14:23:49	864	yes	3	32.2	73	107934.5	8	0	9.3
Josep	pm	Josep_NoFufun_3110817	11.03.2023	14:27	0	2023/03/11:14:27:42	868	yes	3	31.7	74	133923.2	10	0	7.2
Josep	pm	Josep_NoFufun_3110820	11.03.2023	14:31	0	2023/03/11:14:31:28	871	yes	3	31.8	76	119013.1	9	0	9.3
Josep	pm	Josep_NoFufun_3110823	11.03.2023	14:37	0	2023/03/11:14:37:16	877	yes	3	32.2	76	112944.2	8	0	7.2
Josep	pm	Josep_NoFufun_3110826	11.03.2023	14:41	0	2023/03/11:14:41:45	882	yes	3	32.1	73	108565.4	8	0	11.1
Josep	pm	Josep_NoFufun_3110829	11.03.2023	14:45	0	2023/03/11:14:45:33	886	yes	3	32.3	74	105918.7	8	0	5.5
Josep	pm	Josep_NoFufun_3110832	11.03.2023	14:48	0	2023/03/11:14:48:56	889	yes	3	32.3	74	105918.7	8	0	5.5
Josep	pm	Josep_NoFufun_3110835	11.03.2023	14:52	0	2023/03/11:14:52:58	893	yes	3	32.8	72	103621.6	7	0	7.2
Josep	pm	Josep_NoFufun_3110838	11.03.2023	14:57	0	2023/03/11:14:57:36	898	yes	3	32.2	73	100355.3	7	0	5.5
Josep	pm	Josep_NoFufun_3110841	11.03.2023	15:03	0	2023/03/11:15:03:30	904	yes	3	31.3	75	100274.2	7	0	13
Josep	pm	Josep_NoFufun_3110844	11.03.2023	15:07	0	2023/03/11:15:07:19	907	yes	3	31.6	75	93937.9	7	0	3.5
Josep	pm	Josep_NoFufun_3110847	11.03.2023	15:12	0	2023/03/11:15:12:15	912	yes	3	32.1	75	90072.3	6	0	1.8
Josep	pm	Josep_NoFufun_3110850	11.03.2023	15:15	0	2023/03/11:15:15:32	916	yes	3	32	75	89203.1	6	0	11.1
Josep	pm	Josep_NoFufun_3110853	11.03.2023	15:19	0	2023/03/11:15:19:49	920	yes	3	32	75	89203.1	6	0	11.1
Josep	pm	Josep_NoFufun_3110856	11.03.2023	15:23	0	2023/03/11:15:23:35	924	yes	3	31.4	74	87563.6	6	0	9.3
Josep	pm	Josep_NoFufun_3110859	11.03.2023	15:34	0	2023/03/11:15:34:04	934	yes	3	31.5	74	82464	6	0	11.1
Josep	pm	Josep_NoFufun_3110862	11.03.2023	15:37	0	2023/03/11:15:37:26	937	yes	3	31.4	75	79605.6	6	0	5.5
Josep	pm	Josep_NoFufun_3110865	11.03.2023	15:44	0	2023/03/11:15:44:32	945	yes	3	31.7	75	77820.4	5	0	7.2
Josep	pm	Josep_NoFufun_3110868	11.03.2023	15:51	0	2023/03/11:15:51:26	951	yes	3	31.9	74	73849.6	5	0	3.5
Josep	pm	Josep_NoFufun_3110871	11.03.2023	16:01	0	2023/03/11:16:01:19	961	yes	3	32.2	75	70123.4	5	0	5.5
Josep	am	Josep_NoFufun_3120874	12.03.2023	06:18	0	2023/03/12:06:18:29	378	yes	4	24.2	99	358.6	0	0	0
Josep	am	Josep_Fufun_1_3120877	12.03.2023	06:21	1	2023/03/12:06:21:54	382	yes	4	24.3	99	774.1	0	0	0
Josep	am	Josep_Fufun_2_3120880	12.03.2023	06:25	2	2023/03/12:06:25:48	386	yes	4	24.2	99	1863.8	0	0	3.5
Josep	am	Josep_Fufun_2_3120883	12.03.2023	06:29	3	2023/03/12:06:29:05	389	yes	4	24.2	99	1863.8	0	0	3.5
Josep	am	Josep_Fufun_3_3120886	12.03.2023	06:32	3	2023/03/12:06:32:20	392	yes	4	24.2	99	3580.5	0	0	3.5
Josep	am	Josep_Fufun_2_3120889	12.03.2023	06:35	2	2023/03/12:06:35:33	396	yes	4	24.3	99	6422.4	0	0	0
Josep	am	Josep_Fufun_4_3120892	12.03.2023	06:38	4	2023/03/12:06:38:46	399	yes	4	24.3	99	6422.4	0	0	0
Josep	am	Josep_Fufun_3_3120895	12.03.2023	06:42	4	2023/03/12:06:42:10	402	yes	4	24.4	99	6740.4	0	0	0
Josep	am	Josep_Fufun_3_3120898	12.03.2023	06:45	3	2023/03/12:06:45:23	405	yes	4	24.6	99	6612.5	0	0	0
Josep	am	Josep_Fufun_3_3120901	12.03.2023	06:48	3	2023/03/12:06:48:32	409	yes	4	24.6	99	6612.5	0	0	0
Josep	am	Josep_Fufun_3_3120904	12.03.2023	06:51	3	2023/03/12:06:51:42	412	yes	4	24.4	99	5388.6	0	0	0
Josep	am	Josep_Fufun_5_3120907	12.03.2023	06:54	5	2023/03/12:06:54:51	415	yes	4	24.4	99	5388.6	0	0	0
Josep	am	Josep_Fufun_3_3120910	12.03.2023	06:58	4	2023/03/12:06:58:00	418	yes	4	24.6	99	5065.5	0	0	0
Josep	am	Josep_Fufun_2_3120913	12.03.2023	07:01	2	2023/03/12:07:01:10	421	yes	4	24.9	99	4970.4	0	0	0
Josep	am	Josep_Fufun_4_3120916	12.03.2023	07:04	4	2023/03/12:07:04:27	424	yes	4	24.9	99	4970.4	0	0	0
Josep	am	Josep_Fufun_2_3120919	12.03.2023	07:07	2	2023/03/12:07:07:38	428	yes	4	24.9	99	6680.9	0	0	0
Josep	am	Josep_Fufun_3_3120922	12.03.2023	07:11	3	2023/03/12:07:11:23	431	yes	4	24.9	99	9487.3	0	0	0
Josep	am	Josep_Fufun_3_3120925	12.03.2023	07:14	3	2023/03/12:07:14:39	435	yes	4	24.9	99	9487.3	0	0	0
Josep	am	Josep_Fufun_2_3120928	12.03.2023	07:17	2	2023/03/12:07:17:50	438	yes	4	25	99	11732.4	0	0	5.5
Josep	am	Josep_Fufun_2_3120931	12.03.2023	07:21	3	2023/03/12:07:21:00	441	yes	4	25.1	99	12175.9	0	0	5.5
Josep	am	Josep_Fufun_3_3120934	12.03.2023	07:24	3	2023/03/12:07:24:42	445	yes	4	25.1	99	12175.9	0	0	5.5
Josep	am	Josep_NoFufun_3120937	12.03.2023	09:50	0	2023/03/12:09:50:59	591	yes	4	29.7	81	84749.6	6	0	5.5
Josep	am	Josep_NoFufun_3120940	12.03.2023	10:05	0	2023/03/12:10:05:26	605	yes	4	30.3	81	105164.8	8	0	3.5
Josep	am	Josep_NoFufun_3120943	12.03.2023	10:33	0	2023/03/12:10:33:05	633	yes	4	29.8	83	21707.5	1	0	1.8
Josep	am	Josep_NoFufun_3120946	12.03.2023	10:46	0	2023/03/12:10:46:53	647	yes	4	30.1	79	116006.5	8	0	3.5
Josep	am	Josep_NoFufun_3120949	12.03.2023	10:50	0	2023/03/12:10:50:25	650	yes	4	30.5	75	121160.7	9	0	3.5
Josep	am	Josep_NoFufun_3120952	12.03.2023	11:14	0	2023/03/12:11:14:24	674	yes	4	30.1	85	33224.5	2	0	5.5
Josep	am	Josep_NoFufun_3120955	12.03.2023	11:19	0	2023/03/12:11:19:55	680	yes	4	29.9	85	44194.2	3	0	3.5
Josep	am	Josep_NoFufun_3120958	12.03.2023	11:25	0	2023/03/12:11:25:41	686	yes	4	30.4	84	126254	9	0	3.5
Josep	am	Josep_NoFufun_3120961	12.03.2023	11:54	0	2023/03/12:11:54:57	715	yes	4	29.5	87	131626.1	10	0	7.2
Josep	am	Josep_NoFufun_3120964	12.03.2023	11:58	0	2023/03/12:11:58:16	718	yes	4	30.1	85	136009.9	10	0	7.2
Josep	pm	Josep_NoFufun_3120967	12.03.2023	12:01	0	2023/03/12:12:01:32	722	yes	4	31	84	139776.7	10	0	9.3
Josep	pm	Josep_NoFufun_3120970	12.03.2023	12:05	0	2023/03/12:12:05:54	726	yes	4	31.5	82	136037.8	10	0	3.5
Josep	pm	Josep_NoFufun_3120973	12.03.2023	12:14	0	2023/03/12:12:14:23	734	yes	4	31.7	81	137885.1	10	0	13
Josep	pm	Josep_NoFufun_3120976	12.03.2023	13:16	0	2023/03/12:13:16:38	797	yes	4	28.4	94	142475.4	10	0	5.5
Josep	pm	Josep_NoFufun_3120979	12.03.2023	13:30	0	2023/03/12:13:30:16	810	yes	4	29.7	91	129794	9	0	5.5
Josep	pm	Josep_NoFufun_3120982	12.03.2023	14:00	0	2023/03/12:14:00:06	840	yes	4	30.4	87	147666.3	11	0	9.3
Josep	pm	Josep_NoFufun_3120985	12.03.2023	14:04	0	2023/03/12:14:04:21	844	yes	4	30.4	87	147666.3	11	0	9.3
Josep	pm	Josep_NoFufun_3120988	12.03.2023	14:08	0	2023/03/12:14:08:29	848	yes	4	29.7	88	88726.7	6	0	11.1
Josep	am	Josep_NoFufun_3130001	13.03.2023	11:22	0	2023/03/13:11:22:45	683	yes	5	29.6	85	69591.2	5	0	3.5
Josep	am	Josep_NoFufun_3130004	13.03.2023	11:26	0	2023/03/13:11:26:40	687	yes	5	30	84	124941.4	9	0	5.5
Josep	pm	Josep_NoFufun_3130007	13.03.2023	12:00	0	2023/03/13:12:00:41	721	yes	5	29.5	87	124003.8	9	0	3.5
Josep	pm	Josep_NoFufun_3130010	13.03.2023	12:05	0	2023/03/13:12:05:06	725	yes	5	30.2	85	132728.4	10	0	7.2
Josep	pm	Josep_NoFufun_3130013	13.03.2023	12:09	0	2023/03/13:12:09:01	729	yes	5	30.2	85	132728.4	10	0	7.2
Josep	pm	Josep_NoFufun_3130016	13.03.2023	12:12	0	2023/03/13:12:12:36	733	yes	5	30.3	85	133027.4	10	0	5.5
Josep	pm	Josep_NoFufun_3130019	13.03.2023	12:19	0	2023/03/13:12:19:05	739	yes	5	30.4	84	139193.9	10	0	11.1
Josep	pm	Josep_NoFufun_3130022	13.03.2023	13:32	0	2023/03/13:13:32:37	813	yes	5	27.9	95	140757.4	10	1.2	1.8
Josep	pm	Josep_NoFufun_3130025	13.03.2023	13:37	0	2023/03/13:13:37:17	817	yes	5	28.1	94	137323.8	10	1.2	5.5
Josep	pm	Josep_NoFufun_3130028	13.03.2023	15:24	0	2023/03/13:15:24:39	925	yes	5	27.5	98	104058.7	8	0	7.2
Josep	am	Josep_NoFufun_3130991	13.03.2023	09:59	0	2023/03/13:09:59:40	600	yes	5	28.3	91	91264.5	7	0	7.2
Josep	am	Josep_NoFufun_3130994	13.03.2023	10:19	0	2023/03/13:10:19:48	620	yes	5	28.7	87	92145.1	7	0	7.2
Josep	am	Josep_NoFufun_3130997	13.03.2023	10:47	0	2023/03/13:10:47:58	648	yes	5	29.6	83	110745.9	8	0	3.5
Josep	am	Josep_NoFufun_3140031	14.03.2023	09:24	0	2023/03/14:09:24:03	564	yes	6	29.8	88	66188.1	5	0	3.5
Josep	am	Josep_NoFufun_3140034	14.03.2023	10:02	0	2023/03/14:10:02:52	603	yes	6	30.8	86	91705.5	7	0	3.5
Josep	am	Josep_NoFufun_3140037	14.03.2023	10:34	0	2023/03/14:10:34:09	634	yes	6	31.2	84	102961.5	7	0	1.8
Josep	am	Josep_NoFufun_3140040	14.03.2023	10:41	0	2023/03/14:10:41:07	641	yes	6	32	82	123894.9	9	0	5.5
Josep	am	Josep_NoFufun_3140043	14.03.2023	10:57	0	2023/03/14:10:57:32	658	yes	6	30	86	23210.2	1	0	3.5
Josep	am	Josep_NoFufun_3140046	14.03.2023	11:04	0	2023/03/14:11:04:56	665	yes	6	29.4	89	26704.6	2	0	3.5
Josep	am	Josep_NoFufun_3140049	14.03.2023	11:08	0	2023/03/14:11:08:26	668	yes	6	29.2	89	115938.1	8	0	5.5
Josep	am	Josep_NoFufun_3140052	14.03.2023	11:12	0	2023/03/14:11:12:49	673	yes	6	30.1	87	120996	9	0	9.3
Josep	am	Josep_NoFufun_3140055	14.03.2023	11:16	0	2023/03/14:11:16:21	676	yes	6	30.9	84	112553.9	8	0	11.1
Josep	am	Josep_NoFufun_3140058	14.03.2023	11:21	0	2023/03/14:11:21:05	681	yes	6	30.4	85	114775	8	0	13
Josep	am	Josep_NoFufun_3140061	14.03.2023	11:24	0	2023/03/14:11:24:55	685	yes	6	30.4	85	114775	8	0	13
Josep	am	Josep_NoFufun_3140064	14.03.2023	11:28	0	2023/03/14:11:28:38	689	yes	6	30.7	85	115872.2	8	0	13
Josep	am	Josep_NoFufun_3140067	14.03.2023	11:32	0	2023/03/14:11:32:23	692	yes	6	30.8	85	113724.7	8	0	7.2
Josep	am	Josep_NoFufun_3140070	14.03.2023	11:36	0	2023/03/14:11:36:16	696	yes	6	31	83	114625.5	8	0	9.3
Josep	am	Josep_NoFufun_3140073	14.03.2023	11:39	0	2023/03/14:11:39:37	700	yes	6	31	83	114625.5	8	0	9.3
Josep	am	Josep_NoFufun_3140076	14.03.2023	11:43	0	2023/03/14:11:43:20	703	yes	6	30.7	84	115537.7	8	0	9.3
Josep	am	Josep_NoFufun_3140079	14.03.2023	11:46	0	2023/03/14:11:46:42	707	yes	6	30.8	84	116296.7	8	0	11.1
Josep	am	Josep_NoFufun_3140082	14.03.2023	11:50	0	2023/03/14:11:50:12	710	yes	6	31.2	84	116132	8	0	11.1
Josep	am	Josep_NoFufun_3140085	14.03.2023	11:53	0	2023/03/14:11:53:30	714	yes	6	31.2	84	116132	8	0	11.1
Josep	am	Josep_NoFufun_3140088	14.03.2023	11:57	0	2023/03/14:11:57:00	717	yes	6	31	83	116486.7	8	0	11.1
Josep	pm	Josep_NoFufun_3140091	14.03.2023	12:00	0	2023/03/14:12:00:39	721	yes	6	31.1	83	117752.4	9	0	13
Josep	pm	Josep_NoFufun_3140094	14.03.2023	12:04	0	2023/03/14:12:04:48	725	yes	6	31.1	83	117752.4	9	0	13
Josep	pm	Josep_NoFufun_3140097	14.03.2023	12:08	0	2023/03/14:12:08:17	728	yes	6	30.7	84	119105.6	9	0	11.1
Josep	pm	Josep_NoFufun_3140100	14.03.2023	12:11	0	2023/03/14:12:11:34	732	yes	6	30.5	84	120226.9	9	0	13
Josep	pm	Josep_NoFufun_3140103	14.03.2023	12:14	0	2023/03/14:12:14:56	735	yes	6	30.5	84	120226.9	9	0	13
Josep	pm	Josep_NoFufun_3140106	14.03.2023	12:19	0	2023/03/14:12:19:11	739	yes	6	30.5	83	118265.6	9	0	14.8
Josep	pm	Josep_NoFufun_3140109	14.03.2023	12:22	0	2023/03/14:12:22:35	743	yes	6	30.3	83	115419.9	8	0	13
Josep	pm	Josep_NoFufun_3140112	14.03.2023	12:26	0	2023/03/14:12:26:19	746	yes	6	30.2	84	114756	8	0	9.3
Josep	pm	Josep_NoFufun_3140115	14.03.2023	12:29	0	2023/03/14:12:29:38	750	yes	6	30.2	84	114756	8	0	9.3
Josep	pm	Josep_NoFufun_3140118	14.03.2023	12:33	0	2023/03/14:12:33:03	753	yes	6	30.3	83	116185.2	8	0	14.8
Josep	pm	Josep_NoFufun_3140121	14.03.2023	12:36	0	2023/03/14:12:36:30	757	yes	6	29.9	84	116552.6	8	0	7.2
Josep	pm	Josep_NoFufun_3140124	14.03.2023	12:40	0	2023/03/14:12:40:22	760	yes	6	30.2	83	117050.5	9	0	13
Josep	pm	Josep_NoFufun_3140127	14.03.2023	12:45	0	2023/03/14:12:45:22	765	yes	6	30.1	83	117131.6	9	0	18.3
Josep	pm	Josep_NoFufun_3140130	14.03.2023	12:48	0	2023/03/14:12:48:46	769	yes	6	30.1	83	117131.6	9	0	18.3
Josep	pm	Josep_NoFufun_3140133	14.03.2023	12:52	0	2023/03/14:12:52:34	773	yes	6	30	83	116991	8	0	14.8
Josep	pm	Josep_NoFufun_3140136	14.03.2023	12:57	0	2023/03/14:12:57:14	777	yes	6	30	84	116328.3	8	0	13
Josep	pm	Josep_NoFufun_3140139	14.03.2023	13:02	0	2023/03/14:13:02:10	782	yes	6	30.1	84	116713.5	8	0	11.1
Josep	pm	Josep_NoFufun_3140142	14.03.2023	13:05	0	2023/03/14:13:05:41	786	yes	6	30.2	83	116934	8	0	16.6
Josep	pm	Josep_NoFufun_3140145	14.03.2023	13:09	0	2023/03/14:13:09:22	789	yes	6	30.2	83	116934	8	0	16.6
Josep	pm	Josep_NoFufun_3140148	14.03.2023	13:14	0	2023/03/14:13:14:01	794	yes	6	30	84	115570.7	8	0	16.6
Josep	pm	Josep_NoFufun_3140151	14.03.2023	13:18	0	2023/03/14:13:18:42	799	yes	6	29.7	84	115612.5	8	0	14.8
Josep	pm	Josep_NoFufun_3140154	14.03.2023	13:22	0	2023/03/14:13:22:50	803	yes	6	30	84	115498.5	8	0	14.8
Josep	pm	Josep_NoFufun_3140157	14.03.2023	13:26	0	2023/03/14:13:26:38	807	yes	6	29.7	85	114966.3	8	0	14.8
Josep	pm	Josep_NoFufun_3140160	14.03.2023	13:31	0	2023/03/14:13:31:33	812	yes	6	30.1	84	115323.6	8	0	13
Josep	pm	Josep_NoFufun_3140163	14.03.2023	13:35	0	2023/03/14:13:35:50	816	yes	6	30.5	83	114807.9	8	0	7.2
Josep	pm	Josep_NoFufun_3140166	14.03.2023	13:39	0	2023/03/14:13:39:12	819	yes	6	30.5	83	114807.9	8	0	7.2
Josep	pm	Josep_NoFufun_3140169	14.03.2023	13:42	0	2023/03/14:13:42:52	823	yes	6	30.4	83	114198.5	8	0	11.1
Josep	pm	Josep_NoFufun_3140172	14.03.2023	13:46	0	2023/03/14:13:46:25	826	yes	6	30.3	84	113335.7	8	0	11.1
Josep	pm	Josep_NoFufun_3140175	14.03.2023	13:49	0	2023/03/14:13:49:42	830	yes	6	30.3	84	113335.7	8	0	11.1
Josep	pm	Josep_NoFufun_3140178	14.03.2023	13:53	0	2023/03/14:13:53:12	833	yes	6	30.4	82	113018.9	8	0	13
Josep	pm	Josep_NoFufun_3140181	14.03.2023	13:57	0	2023/03/14:13:57:00	837	yes	6	29.8	83	112731.3	8	0	13
Josep	pm	Josep_NoFufun_3140184	14.03.2023	14:00	0	2023/03/14:14:00:16	840	yes	6	29.8	85	112794.7	8	0	11.1
Josep	pm	Josep_NoFufun_3140187	14.03.2023	14:03	0	2023/03/14:14:03:32	844	yes	6	29.8	85	112794.7	8	0	11.1
Josep	pm	Josep_NoFufun_3140190	14.03.2023	14:07	0	2023/03/14:14:07:51	848	yes	6	30.3	82	114943.5	8	0	9.3
Josep	pm	Josep_NoFufun_3140193	14.03.2023	14:11	0	2023/03/14:14:11:11	851	yes	6	30.5	81	120387.8	9	0	7.2
Josep	pm	Josep_NoFufun_3140196	14.03.2023	14:14	0	2023/03/14:14:14:38	855	yes	6	30.5	81	120387.8	9	0	7.2
Josep	pm	Josep_NoFufun_3140199	14.03.2023	14:20	0	2023/03/14:14:20:55	861	yes	6	30.3	84	102023.9	7	0	7.2
Josep	pm	Josep_NoFufun_3140202	14.03.2023	14:25	0	2023/03/14:14:25:18	865	yes	6	29.4	85	35160.5	2	0	7.2
Josep	pm	Josep_NoFufun_3140205	14.03.2023	16:15	0	2023/03/14:16:15:17	975	yes	6	28.1	91	78220.8	6	0	7.2
Josep	am	Josep_Fufun_1_3150208	15.03.2023	06:42	1	2023/03/15:06:42:54	403	yes	7	23.5	99	3104.2	0	0	0
Josep	am	Josep_Fufun_1_3150211	15.03.2023	06:48	1	2023/03/15:06:48:27	408	yes	7	23.6	99	3536.2	0	0	0
Josep	am	Josep_Fufun_1_3150214	15.03.2023	06:51	1	2023/03/15:06:51:57	412	yes	7	23.7	99	4102.5	0	0	0
Josep	am	Josep_Fufun_1_3150217	15.03.2023	06:55	1	2023/03/15:06:55:18	415	yes	7	24.1	99	4748.7	0	0	0
Josep	am	Josep_Fufun_1_3150220	15.03.2023	07:05	1	2023/03/15:07:05:37	426	yes	7	25.4	99	6052.5	0	0	0
Josep	am	Josep_Fufun_1_3150223	15.03.2023	07:10	1	2023/03/15:07:10:55	431	yes	7	26.1	99	6584.6	0	0	0
Josep	am	Josep_NoFufun_3150226	15.03.2023	07:14	0	2023/03/15:07:14:42	435	yes	7	26.1	99	6584.6	0	0	0
Josep	am	Josep_NoFufun_3150229	15.03.2023	10:12	0	2023/03/15:10:12:41	613	yes	7	28.7	87	105908.5	8	0	9.3
Josep	am	Josep_NoFufun_3150232	15.03.2023	10:32	0	2023/03/15:10:32:32	633	yes	7	29.3	86	112028.1	8	0	9.3
Josep	am	Josep_NoFufun_3150235	15.03.2023	10:36	0	2023/03/15:10:36:30	636	yes	7	29.6	84	116096.5	8	0	11.1
Josep	am	Josep_NoFufun_3150238	15.03.2023	10:45	0	2023/03/15:10:45:38	646	yes	7	29.5	85	94482.7	7	0	9.3
Josep	am	Josep_NoFufun_3150241	15.03.2023	10:50	0	2023/03/15:10:50:51	651	yes	7	29	85	100674.6	7	0	7.2
Josep	am	Josep_NoFufun_3150244	15.03.2023	11:15	0	2023/03/15:11:15:52	676	yes	7	28.7	84	148706.5	11	0	13
